SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,6 Sea Island Dr,Newport Beach,CA,92660,949000,2,2.0,NV - East Bluff - Harbor View,1504,,1977,1,631,649,Active,,,http://www.redfin.com/CA/Newport-Beach/6-Sea-Island-Dr-92660/home/5463495,CRMLS,TR20104575,N,Y,33.6299741,-117.8754143
MLS Listing,,Single Family Residential,89 Linda Isle,Newport Beach,CA,92660,12995000,5,5.5,N9 - Lower Newport Bay - Balboa Island,5000,11466,2018,1,2599,673,Active,,,http://www.redfin.com/CA/Newport-Beach/89-Linda-Isle-92660/home/3253872,CRMLS,OC20104669,N,Y,33.6148566,-117.9041431
MLS Listing,,Condo/Co-op,101 Scholz Ph 21,Newport Beach,CA,92663,435000,1,1.0,699 - Not Defined,496,496,1971,1,877,400,Active,,,http://www.redfin.com/CA/Newport-Beach/101-Scholz-Plz-92663/unit-21/home/5539426,CRMLS,OC20103582,N,Y,33.6250632,-117.9329575
MLS Listing,,Single Family Residential,1821 Port Charles,Newport Beach,CA,92660,3795000,5,5.0,NV - East Bluff - Harbor View,4170,7020,2018,1,910,115,Active,,,http://www.redfin.com/CA/Newport-Beach/1821-Port-Charles-Pl-92660/home/4717312,CRMLS,NP20104372,N,Y,33.6246329,-117.8579519
MLS Listing,,Condo/Co-op,164 Villa Point Dr,Newport Beach,CA,92660,649000,1,1.0,NV - East Bluff - Harbor View,792,,1990,1,819,450,Active,,,http://www.redfin.com/CA/Newport-Beach/164-Villa-Point-Dr-92660/home/5723698,CRMLS,NP20098585,N,Y,33.6131184,-117.8873113
MLS Listing,,Single Family Residential,520 Santa Ana Ave,Newport Beach,CA,92663,5000000,8,7.0,N6 - Newport Heights,6000,5875,1991,3,833,,Active,,,http://www.redfin.com/CA/Newport-Beach/520-Santa-Ana-Ave-92663/home/3241694,CRMLS,OC20103573,N,Y,33.6265255,-117.9213531
MLS Listing,,Townhouse,12 Baruna Ct #56,Newport Beach,CA,92663,810000,3,2.5,N6 - Newport Heights,1647,,1973,3,492,400,Active,,,http://www.redfin.com/CA/Newport-Beach/12-Baruna-Ct-92663/unit-56/home/5348550,CRMLS,OC20102589,N,Y,33.6258016,-117.9380793
MLS Listing,,Single Family Residential,1846 Tradewinds Ln,Newport Beach,CA,92660,2549000,4,2.5,N7 - West Bay - Santa Ana Heights,2659,8520,1964,4,959,,Active,,,http://www.redfin.com/CA/Newport-Beach/1846-Tradewinds-Ln-92660/home/3561041,CRMLS,NP20102730,N,Y,33.6401411,-117.8953773
MLS Listing,,Condo/Co-op,621 Lido Park Dr Unit F1,Newport Beach,CA,92663,2495000,2,2.5,N8 - West Newport - Lido,2058,,1973,4,1212,400,Active,,,http://www.redfin.com/CA/Newport-Beach/621-Lido-Park-Dr-92663/unit-F1/home/5355062,CRMLS,NP20102038,N,Y,33.6146481,-117.9258613
MLS Listing,,Single Family Residential,456 Abbie Way,Costa Mesa,CA,92627,2975000,6,4.75,C5 - East Costa Mesa,4030,11000,2015,4,738,,Active,,,http://www.redfin.com/CA/Costa-Mesa/456-Abbie-Way-92627/home/3558660,CRMLS,LG20101848,N,Y,33.6316101,-117.9081254
MLS Listing,,Single Family Residential,2821 Catalpa St,Newport Beach,CA,92660,2950000,4,3.5,NV - East Bluff - Harbor View,3488,10430,2000,4,846,85,Active,,,http://www.redfin.com/CA/Newport-Beach/2821-Catalpa-St-92660/home/4641325,CRMLS,NP20100962,N,Y,33.642504,-117.8724881
MLS Listing,,Single Family Residential,420 Via Lido Nord,Newport Beach,CA,92663,4995000,3,3.0,N8 - West Newport - Lido,2200,3511,1947,4,2270,100,Active,,,http://www.redfin.com/CA/Newport-Beach/420-Via-Lido-Nord-92663/home/4571921,CRMLS,OC20101815,N,Y,33.6143414,-117.91879
MLS Listing,,Condo/Co-op,1001 Muirfield Dr,Newport Beach,CA,92660,1080000,3,2.5,NV - East Bluff - Harbor View,2009,,1991,5,538,607,Active,,,http://www.redfin.com/CA/Newport-Beach/1001-Muirfield-Dr-92660/home/5301088,PFAR,820001920,N,Y,33.627804,-117.863339
MLS Listing,,Mobile/Manufactured Home,700 Lido Park Dr #21,Newport Beach,CA,92663,380400,3,2.0,N8 - West Newport - Lido,1200,,2003,5,317,,Active,,,http://www.redfin.com/CA/Newport-Beach/700-Lido-Park-Dr-92663/unit-21/home/5883435,CRMLS,NP20102027,N,Y,33.6135707,-117.9264346
MLS Listing,,Single Family Residential,2620 Riverside Dr,Costa Mesa,CA,92627,1499000,3,2.0,C5 - East Costa Mesa,1575,7200,1950,5,952,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2620-Riverside-Dr-92627/home/4631916,CRMLS,NP20101324,N,Y,33.6585446,-117.8871322
MLS Listing,,Single Family Residential,20071 Cypress St,Newport Beach,CA,92660,2999000,5,6.5,N7 - West Bay - Santa Ana Heights,6661,19863,2010,5,450,,Active,,,http://www.redfin.com/CA/Newport-Beach/20071-SW-Cypress-St-92660/home/5957482,CRMLS,OC20101970,N,Y,33.6589477,-117.8731977
MLS Listing,,Townhouse,119 39th St,Newport Beach,CA,92663,2295000,6,3.0,N8 - West Newport - Lido,2150,2375,1929,6,1067,,Active,,,http://www.redfin.com/CA/Newport-Beach/119-39th-St-92663/home/4575956,CRMLS,NP20101253,N,Y,33.618142,-117.936444
MLS Listing,,Mobile/Manufactured Home,337 Plymouth Ave,Newport Beach,CA,92660,229000,2,2.0,N7 - West Bay - Santa Ana Heights,1150,,2006,6,199,,Active,,,http://www.redfin.com/CA/Newport-Beach/337-Plymouth-Ave-92660/home/12256793,CRMLS,PW20101360,N,Y,33.6165627,-117.8989426
MLS Listing,,Single Family Residential,1856 Bonaire Way,Newport Beach,CA,92660,2229000,4,2.5,N7 - West Bay - Santa Ana Heights,2264,10406,1961,6,985,,Active,,,http://www.redfin.com/CA/Newport-Beach/1856-Bonaire-Way-92660/unit-Y/home/4594512,CRMLS,NP20100974,N,Y,33.6422579,-117.8988334
MLS Listing,,Mobile/Manufactured Home,36 Saratoga,Newport Beach,CA,92660,399000,3,2.0,N7 - West Bay - Santa Ana Heights,1150,,2017,7,347,,Active,,,http://www.redfin.com/CA/Newport-Beach/36-Saratoga-92660/home/104260982,CRMLS,NP20097001,N,Y,33.6181761,-117.9011259
MLS Listing,,Single Family Residential,1924 Beryl Ln,Newport Beach,CA,92660,2249000,4,3.5,N7 - West Bay - Santa Ana Heights,2571,7920,1956,7,875,,Active,,,http://www.redfin.com/CA/Newport-Beach/1924-Beryl-Ln-92660/home/3559061,CRMLS,NP20095544,N,Y,33.6345258,-117.8983298
MLS Listing,,Single Family Residential,1617 Somerton Dr,Costa Mesa,CA,92627,1449000,3,3.0,C2 - Southwest Costa Mesa,1842,1199,2018,10,787,189,Active,,,http://www.redfin.com/CA/Costa-Mesa/1617-Somerton-Dr-92627/home/112723620,CRMLS,OC20098738,N,Y,33.633094,-117.93969
MLS Listing,,Single Family Residential,2915 Carob St,Newport Beach,CA,92660,2750000,6,4.0,NV - East Bluff - Harbor View,3325,12150,1964,11,827,85,Active,,,http://www.redfin.com/CA/Newport-Beach/2915-Carob-St-92660/home/4641529,CRMLS,OC20097067,N,Y,33.6434517,-117.8699243
MLS Listing,,Townhouse,206 Hartford Dr #121,Newport Beach,CA,92660,950000,3,2.5,NV - East Bluff - Harbor View,1741,,1984,11,546,480,Active,,,http://www.redfin.com/CA/Newport-Beach/206-Hartford-Dr-92660/unit-121/home/5301872,CRMLS,PW20098359,N,Y,33.6377992,-117.8691526
MLS Listing,,Single Family Residential,430 Vista Grande,Newport Beach,CA,92660,1549000,3,2.5,NV - East Bluff - Harbor View,1881,1456,1968,11,823,444,Active,,,http://www.redfin.com/CA/Newport-Beach/430-Vista-Grande-92660/home/4643556,CRMLS,NP20098112,N,Y,33.6408803,-117.8820333
MLS Listing,,Single Family Residential,25 Long Bay Dr,Newport Beach,CA,92660,2195000,3,3.5,NV - East Bluff - Harbor View,2739,3645,1999,12,801,670,Active,,,http://www.redfin.com/CA/Newport-Beach/25-Long-Bay-Dr-92660/home/4654611,CRMLS,NP20097207,N,Y,33.6360711,-117.8700388
MLS Listing,,Mobile/Manufactured Home,267 Revere Way #0,Newport Beach,CA,92660,185000,2,2.0,N7 - West Bay - Santa Ana Heights,1000,,1966,13,185,,Active,,,http://www.redfin.com/CA/Newport-Beach/267-Revere-Way-92660/unit-267/home/73992102,CRMLS,OC20094909,N,Y,33.6161517,-117.8986215
MLS Listing,,Single Family Residential,2621 Alta Vista Dr,Newport Beach,CA,92660,2600000,3,2.5,NV - East Bluff - Harbor View,2085,10087,1964,13,1247,81,Active,,,http://www.redfin.com/CA/Newport-Beach/2621-Alta-Vista-Dr-92660/home/4639686,CRMLS,OC20091685,N,Y,33.6390011,-117.8724841
MLS Listing,,Single Family Residential,25 Old Course Dr,Newport Beach,CA,92660,3149000,5,4.0,NV - East Bluff - Harbor View,3588,7117,1999,13,878,670,Active,,,http://www.redfin.com/CA/Newport-Beach/25-Old-Course-Dr-92660/home/4653654,CRMLS,NP20071449,N,Y,33.6330609,-117.8670171
MLS Listing,,Single Family Residential,225 Tustin Ave,Newport Beach,CA,92663,3125000,3,2.75,N6 - Newport Heights,2118,7500,1949,13,1475,,Active,,,http://www.redfin.com/CA/Newport-Beach/225-Tustin-Ave-92663/home/3244556,CRMLS,NP20084570,N,Y,33.6216492,-117.9218566
MLS Listing,,Single Family Residential,5 Cherry Hills Ln,Newport Beach,CA,92660,3695000,4,3.5,NV - East Bluff - Harbor View,4233,12626,1974,14,873,499,Active,,,http://www.redfin.com/CA/Newport-Beach/5-Cherry-Hills-Ln-92660/home/4651501,CRMLS,NP20095808,N,Y,33.6251401,-117.8673605
MLS Listing,,Single Family Residential,1825 Port Wheeler Pl,Newport Beach,CA,92660,2895000,3,2.5,NV - East Bluff - Harbor View,2322,6215,2010,14,1247,109,Active,,,http://www.redfin.com/CA/Newport-Beach/1825-Port-Wheeler-Pl-92660/home/4719858,CRMLS,NP20093161,N,Y,33.619765,-117.8597375
MLS Listing,,Single Family Residential,300 Morning Star Ln,Newport Beach,CA,92660,6495000,4,4.75,N7 - West Bay - Santa Ana Heights,5555,9400,1964,14,1169,182,Active,,,http://www.redfin.com/CA/Newport-Beach/300-Morning-Star-Ln-92660/home/3563985,CRMLS,NP20094452,N,Y,33.6219532,-117.8955375
MLS Listing,,Single Family Residential,1607 Port Abbey Pl,Newport Beach,CA,92660,2450000,4,3.5,NV - East Bluff - Harbor View,3068,6565,1968,14,799,115,Active,,,http://www.redfin.com/CA/Newport-Beach/1607-Port-Abbey-Pl-92660/home/4716891,CRMLS,NP20095489,N,Y,33.6272876,-117.8602869
MLS Listing,,Condo/Co-op,10 Ebb Tide Cir,Newport Beach,CA,92663,1108476,4,3.5,N6 - Newport Heights,1809,,2020,14,613,132,Active,,,http://www.redfin.com/CA/Newport-Beach/10-Ebb-Tide-Cir-92663/home/171797856,CRMLS,OC20095337,N,Y,33.6313578,-117.9313667
MLS Listing,,Townhouse,312 36th St,Newport Beach,CA,92663,2595000,6,5.0,NP - Balboa Peninsula,2467,2300,1965,14,1052,,Active,,,http://www.redfin.com/CA/Newport-Beach/312-36th-St-92663/home/4578167,CRMLS,NP20094628,N,Y,33.6175986,-117.9330524
MLS Listing,,Condo/Co-op,1534 Greenwich Way,Costa Mesa,CA,92627,874900,2,3.5,C2 - Southwest Costa Mesa,1961,,2014,14,446,260,Active,,,http://www.redfin.com/CA/Costa-Mesa/1534-Greenwich-Way-92627/home/112729332,CRMLS,PW20095086,N,Y,33.6319757,-117.925488
MLS Listing,,Single Family Residential,43 Ebb Tide Cir,Newport Beach,CA,92663,1158000,4,3.5,N6 - Newport Heights,1863,1000,2017,14,622,129,Active,,,http://www.redfin.com/CA/Newport-Beach/43-Ebb-Tide-Cir-92663/home/171796821,CRMLS,OC20094309,N,Y,33.6310238,-117.9298828
MLS Listing,,Single Family Residential,7 Greenbrier Ln,Newport Beach,CA,92660,3495000,5,4.5,NV - East Bluff - Harbor View,4697,13000,1972,14,744,436,Active,,,http://www.redfin.com/CA/Newport-Beach/7-Greenbriar-Ln-92660/home/4649950,CRMLS,NP20094135,N,Y,33.6207055,-117.8659641
MLS Listing,,Single Family Residential,17 Cormorant Cir,Newport Beach,CA,92660,1150000,3,2.5,NV - East Bluff - Harbor View,1739,3500,1987,14,661,230,Active,,,http://www.redfin.com/CA/Newport-Beach/17-Cormorant-Cir-92660/home/4651704,CRMLS,NP20095014,N,Y,33.6544775,-117.8702219
MLS Listing,,Single Family Residential,33 Belcourt Dr,Newport Beach,CA,92660,2999000,4,4.25,NV - East Bluff - Harbor View,5400,7000,1987,15,555,330,Active,,,http://www.redfin.com/CA/Newport-Beach/33-Belcourt-Dr-92660/home/4651972,CRMLS,NP20093919,N,Y,33.630103,-117.864904
MLS Listing,,Single Family Residential,1000 Kings Rd,Newport Beach,CA,92663,4495000,4,4.5,N6 - Newport Heights,4279,7083,2003,15,1050,,Active,,,http://www.redfin.com/CA/Newport-Beach/1000-Kings-Rd-92663/home/3246388,CRMLS,SB20082440,N,Y,33.6172821,-117.9127712
MLS Listing,,Single Family Residential,904 Via Lido Nord,Newport Beach,CA,92663,12500000,5,5.5,N8 - West Newport - Lido,4252,3600,1976,15,2940,100,Active,,,http://www.redfin.com/CA/Newport-Beach/904-Via-Lido-Nord-92663/home/4575127,CRMLS,NP20094483,N,Y,33.6104289,-117.9102309
MLS Listing,,Condo/Co-op,621 Lido Park Dr Unit D2,Newport Beach,CA,92663,2645000,2,2.0,N8 - West Newport - Lido,2150,2250,1973,15,1230,400,Active,,,http://www.redfin.com/CA/Newport-Beach/621-Lido-Park-Dr-92663/unit-D2/home/5355116,CRMLS,NP20094526,N,Y,33.6146481,-117.9258613
MLS Listing,,Single Family Residential,100 Linda Isle,Newport Beach,CA,92660,6950000,3,3.5,N9 - Lower Newport Bay - Balboa Island,3396,8601,1967,15,2047,561,Active,,,http://www.redfin.com/CA/Newport-Beach/100-Linda-Isle-92660/home/3253887,CRMLS,OC20093129,N,Y,33.6149074,-117.9024495
MLS Listing,,Condo/Co-op,280 Cagney #303,Newport Beach,CA,92633,729900,2,2.0,N6 - Newport Heights,1581,,1980,17,462,655,Active,,,http://www.redfin.com/CA/Newport-Beach/280-Cagney-Ln-92663/unit-303/home/5264082,CRMLS,OC20092736,N,Y,33.6245419,-117.9341062
MLS Listing,,Single Family Residential,1921 Diana Ln,Newport Beach,CA,92660,2595000,3,4.5,N7 - West Bay - Santa Ana Heights,2840,7590,2008,17,914,,Active,,,http://www.redfin.com/CA/Newport-Beach/1921-Diana-Ln-92660/home/3558951,CRMLS,NP20093332,N,Y,33.6328817,-117.900939
MLS Listing,,Single Family Residential,2611 Bayshore Dr,Newport Beach,CA,92663,5600000,3,3.5,N9 - Lower Newport Bay - Balboa Island,3328,4000,2001,18,1683,167,Active,,,http://www.redfin.com/CA/Newport-Beach/2611-Bayshore-Dr-92663/home/3245705,CRMLS,NP20093462,N,Y,33.6134998,-117.9098647
MLS Listing,,Single Family Residential,5 Canyon Ct,Newport Beach,CA,92660,4950000,5,5.5,NV - East Bluff - Harbor View,5700,12800,1990,18,868,790,Active,,,http://www.redfin.com/CA/Newport-Beach/5-Canyon-Ct-92660/home/4652097,CRMLS,NP20093338,N,Y,33.622132,-117.873694
MLS Listing,,Single Family Residential,2751 Bayshore Dr,Newport Beach,CA,92663,6895000,5,3.5,N9 - Lower Newport Bay - Balboa Island,3950,4000,2013,18,1746,193,Active,,,http://www.redfin.com/CA/Newport-Beach/2751-Bayshore-Dr-92663/home/3246133,CRMLS,NP20087882,N,Y,33.614043,-117.907805
MLS Listing,,Single Family Residential,730 Santana Dr,Corona del Mar,CA,92625,3295000,4,3.5,CS - Corona Del Mar - Spyglass,2765,7245,1961,18,1192,48,Active,,,http://www.redfin.com/CA/Corona-Del-Mar/730-Santana-Dr-92625/home/3252474,CRMLS,OC20092757,N,Y,33.6116456,-117.887252
MLS Listing,,Single Family Residential,58 Crooked Stick Dr,Newport Beach,CA,92660,2058000,3,3.5,NV - East Bluff - Harbor View,2739,3580,1998,18,751,455,Active,,,http://www.redfin.com/CA/Newport-Beach/58-Crooked-Stick-Dr-92660/home/4654000,CRMLS,NP20092145,N,Y,33.6346479,-117.8705881
MLS Listing,,Single Family Residential,9 Jupiter Hills Dr,Newport Beach,CA,92660,3498000,5,4.5,NV - East Bluff - Harbor View,3888,8044,2000,19,900,670,Active,,,http://www.redfin.com/CA/Newport-Beach/9-Jupiter-Hills-Dr-92660/home/4653843,CRMLS,NP20092268,N,Y,33.6350371,-117.8665135
MLS Listing,,Single Family Residential,65 Shearwater Pl,Newport Beach,CA,92660,1025000,2,2.0,NV - East Bluff - Harbor View,1221,3500,1986,19,839,230,Active,,,http://www.redfin.com/CA/Newport-Beach/65-Shearwater-Pl-92660/home/4652266,CRMLS,NP20089288,N,Y,33.653525,-117.8721447
MLS Listing,,Single Family Residential,424 E Bay St,Costa Mesa,CA,92627,1569000,3,2.0,C5 - East Costa Mesa,1881,6011,1958,20,834,,Active,,,http://www.redfin.com/CA/Costa-Mesa/424-E-Bay-St-92627/home/4601470,CRMLS,NP20091009,N,Y,33.6395799,-117.9017171
MLS Listing,,Single Family Residential,2001 Port Ramsgate Pl,Newport Beach,CA,92660,1850000,3,2.0,NV - East Bluff - Harbor View,2128,7961,1969,20,869,140,Active,,,http://www.redfin.com/CA/Newport-Beach/2001-Port-Ramsgate-Pl-92660/home/4718557,CRMLS,NP20089347,N,Y,33.6229301,-117.852476
MLS Listing,,Single Family Residential,508 Westminster Ave,Newport Beach,CA,92663,2599888,4,5.5,N6 - Newport Heights,5152,6375,2005,21,505,,Active,,,http://www.redfin.com/CA/Newport-Beach/508-Westminster-Ave-92663/home/5899393,CRMLS,OC20090884,N,Y,33.627432,-117.9234127
MLS Listing,,Single Family Residential,2945 Cassia St,Newport Beach,CA,92660,2950000,4,2.5,NV - East Bluff - Harbor View,2243,10200,1964,21,1315,79,Active,,,http://www.redfin.com/CA/Newport-Beach/2945-Cassia-St-92660/home/4641460,CRMLS,OC20087411,N,Y,33.6443501,-117.8696267
MLS Listing,,Single Family Residential,2156 Vista Entrada,Newport Beach,CA,92660,1300000,4,2.75,NV - East Bluff - Harbor View,2100,1742,1967,22,619,445,Active,,,http://www.redfin.com/CA/Newport-Beach/2156-Vista-Entrada-92660/home/4643425,CRMLS,PW20089118,N,Y,33.6398824,-117.8852149
MLS Listing,,Single Family Residential,48 Crooked Stick Dr,Newport Beach,CA,92660,2378000,4,4.5,NV - East Bluff - Harbor View,3110,4522,1999,22,765,670,Active,,,http://www.redfin.com/CA/Newport-Beach/48-Crooked-Stick-Dr-92660/home/4653977,CRMLS,OC20089682,N,Y,33.6340974,-117.8708628
MLS Listing,,Mobile/Manufactured Home,143 Liberty #143,Newport Beach,CA,92660,289900,2,1.75,N7 - West Bay - Santa Ana Heights,1200,,1961,22,242,,Active,,,http://www.redfin.com/CA/Newport-Beach/143-Liberty-92660/unit-143/home/171580250,CRMLS,NP20081968,N,Y,33.6178941,-117.8984672
MLS Listing,,Condo/Co-op,59 Ocean Vis #56,Newport Beach,CA,92660,2450000,3,3.5,NV - East Bluff - Harbor View,2683,,1986,22,913,750,Active,,,http://www.redfin.com/CA/Newport-Beach/59-Ocean-Vis-92660/unit-56/home/5722412,CRMLS,LG20089579,N,Y,33.6193813,-117.8844103
MLS Listing,,Single Family Residential,2037 Port Bristol Cir,Newport Beach,CA,92660,3175000,5,4.0,NV - East Bluff - Harbor View,3637,7242,1989,22,873,115,Active,,,http://www.redfin.com/CA/Newport-Beach/2037-Port-Bristol-Cir-92660/home/4716542,CRMLS,NP20087787,N,Y,33.6248994,-117.8511527
MLS Listing,,Single Family Residential,117 Via Havre,Newport Beach,CA,92663,3475000,4,3.0,N8 - West Newport - Lido,2898,4690,1954,22,1199,136,Active,,,http://www.redfin.com/CA/Newport-Beach/117-Via-Havre-92663/home/4571871,CRMLS,NP20089061,N,Y,33.6123,-117.9204263
MLS Listing,,Single Family Residential,269 Knox Pl,Costa Mesa,CA,92627,1498000,3,1.75,C5 - East Costa Mesa,1598,7005,1955,25,937,,Active,,,http://www.redfin.com/CA/Costa-Mesa/269-Knox-Pl-92627/home/4587458,CRMLS,OC20086924,N,Y,33.6300835,-117.91998
MLS Listing,,Single Family Residential,41 Gannet Ln,Newport Beach,CA,92660,1220000,3,2.5,NV - East Bluff - Harbor View,1733,3500,1987,25,704,230,Active,,,http://www.redfin.com/CA/Newport-Beach/41-Gannet-Ln-92660/home/4651772,CRMLS,NP20087366,N,Y,33.6540307,-117.8706912
MLS Listing,,Single Family Residential,112 Via Yella,Newport Beach,CA,92663,3195000,4,3.5,N8 - West Newport - Lido,2710,3080,2000,25,1179,90,Active,,,http://www.redfin.com/CA/Newport-Beach/112-Via-Yella-92663/home/4574780,CRMLS,OC20086432,N,Y,33.609708,-117.9114095
MLS Listing,,Mobile/Manufactured Home,700 Lido Park Dr #31,Newport Beach,CA,92663,299500,3,1.75,N8 - West Newport - Lido,1200,,2000,26,250,,Active,,,http://www.redfin.com/CA/Newport-Beach/700-Lido-Park-Dr-92663/unit-31/home/5883457,CRMLS,NP20087385,N,Y,33.6135707,-117.9264346
MLS Listing,,Single Family Residential,2807 Cassia St,Newport Beach,CA,92660,2345000,3,2.5,NV - East Bluff - Harbor View,2522,8216,1964,26,930,85,Active,,,http://www.redfin.com/CA/Newport-Beach/2807-Cassia-St-92660/home/4641384,CRMLS,NP20083871,N,Y,33.6420168,-117.8715953
MLS Listing,,Condo/Co-op,85 Ocean Vis,Newport Beach,CA,92660,2095000,3,3.5,NV - East Bluff - Harbor View,2791,,1986,27,751,950,Active,,,http://www.redfin.com/CA/Newport-Beach/85-Ocean-Vis-92660/unit-88/home/5722427,CRMLS,LG20084872,N,Y,33.6193813,-117.8844103
MLS Listing,,Single Family Residential,402 Vista Roma,Newport Beach,CA,92660,1380000,4,2.5,NV - East Bluff - Harbor View,1633,2103,1969,27,845,275,Active,,,http://www.redfin.com/CA/Newport-Beach/402-Vista-Roma-92660/home/4643754,CRMLS,NP20086001,N,Y,33.643219,-117.879965
MLS Listing,,Condo/Co-op,29 Chatham Ct #54,Newport Beach,CA,92660,2400000,4,4.5,NV - East Bluff - Harbor View,4568,,1981,27,525,855,Active,,,http://www.redfin.com/CA/Newport-Beach/29-Chatham-Ct-92660/unit-54/home/5722132,CRMLS,OC20080031,N,Y,33.6308852,-117.8657863
MLS Listing,,Single Family Residential,1607 Cornwall Ln,Newport Beach,CA,92660,2239000,4,3.5,N7 - West Bay - Santa Ana Heights,3025,7480,1974,27,740,,Active,,,http://www.redfin.com/CA/Newport-Beach/1607-Cornwall-Ln-92660/home/4585263,CRMLS,OC20080645,N,Y,33.6273748,-117.9041889
MLS Listing,,Single Family Residential,306 Saint Andrews Rd,Newport Beach,CA,92663,2300000,3,2.25,N6 - Newport Heights,1916,8763,1953,27,1200,,Active,,,http://www.redfin.com/CA/Newport-Beach/306-St-Andrews-Rd-92663/home/3246526,CRMLS,OC20083612,N,Y,33.6186186,-117.9139659
MLS Listing,,Condo/Co-op,220 Nice Ln #113,Newport Beach,CA,92663,779000,2,1.25,N6 - Newport Heights,1136,,1979,28,686,458,Active,,,http://www.redfin.com/CA/Newport-Beach/220-Nice-Ln-92663/unit-113/home/5263383,CRMLS,OC20085718,N,Y,33.6245419,-117.9341062
